ID,y
3069,95.9914342515
3072,115.042603177
3073,113.699500972
3074,93.6031764234
3077,91.9651421293
3082,96.1350157748
3084,103.594176989
3085,111.955622914
3088,105.381671093
3091,92.1057941553
3092,109.835275595
3093,96.5483476886
3094,105.95952252
3096,111.475353914
3097,91.1499122791
3098,77.9592993589
3102,114.814914207
3106,92.2747350674
3109,93.5057516222
3111,89.3325948427
3112,118.13525818
3113,96.0244064366
3115,93.476342266
3116,111.277944503
3117,94.1993746639
3121,112.336011985
3122,93.2640000634
3123,95.1288902924
3124,107.246225811
3125,95.8270177361
3126,104.957587219
3127,117.018825504
3129,95.3030314802
3130,112.530142504
3132,107.311494937
3134,107.442005752
3135,96.0144770754
3137,80.385128943
3138,93.153539699
3140,95.3014655958
3144,112.097594596
3145,94.8518803833
3146,112.087747207
3147,95.8252174301
3148,106.974485428
3149,105.58830782
3150,111.042028967
3151,94.5239189776
3152,95.8385329874
3155,97.1331417687
3156,112.776782181
3159,91.8769670223
3161,95.353552898
3162,109.253154832
3163,97.3579567873
3165,105.339228858
3172,91.0330030777
3173,111.505708833
3176,93.7799593594
3177,104.578029523
3179,112.71474972
3183,92.2020718388
3186,94.8980849968
3187,106.786544328
3189,111.348219617
3190,95.5655416675
3192,117.018825504
3193,91.0330030777
3194,113.402147391
3197,95.4845982778
3198,95.9457109475
3200,93.7409662978
3201,118.5854248
3202,95.9457109475
3204,96.3197975195
3205,92.4504728224
3206,113.039524384
3208,106.605719794
3210,105.598509121
3211,91.2647449151
3212,117.216658615
3213,96.0108283082
3214,111.501192447
3216,105.477471322
3219,92.1145177942
3220,110.526501545
3221,96.0244064366
3226,109.741607676
3227,98.218071581
3228,112.884675975
3229,94.4150799158
3232,79.0212392199
3233,95.9506704738
3234,95.0024607871
3236,98.140353792
3238,112.137743152
3239,112.542564354
3240,89.3300179994
3247,109.941624931
3249,104.592280568
3252,116.591237781
3253,97.0510465003
3254,106.495735855
3255,93.6035744438
3256,110.292940101
3257,95.5093699485
3262,96.6890483522
3263,104.290634106
3264,97.3231519686
3266,112.399063034
3267,95.444267534
3269,96.4939859339
3272,118.168230365
3274,95.4845982778
3275,108.612561898
3277,95.9054521266
3279,99.182310433
3280,105.859724492
3283,99.6060080184
3285,96.2208809642
3287,93.3251589996
3288,105.414643278
3290,104.895548644
3291,95.5697226733
3298,110.582802493
3299,96.518548233
3302,114.563622863
3303,94.8389989385
3304,104.91957858
3307,94.9254799605
3309,91.3724524214
3314,78.9259514785
3316,113.529547288
3317,96.3448690275
3319,93.2688058254
3320,113.076231241
3321,96.4122737268
3322,110.068325967
3324,91.652630521
3326,94.0812573618
3329,110.672976679
3330,91.1828844642
3331,111.993603131
3335,117.150714245
3337,96.8247938622
3338,105.700981023
3339,98.2940737764
3340,111.033704746
3341,93.6875248828
3343,92.0422130362
3346,90.4303813536
3348,95.8264077564
3351,105.466527369
3352,118.055253531
3355,92.5367682351
3356,113.116102102
3358,104.735863526
3359,95.4689485696
3360,111.784401124
3371,111.888688946
3372,96.0153798306
3374,97.5237279744
3377,110.527869854
3378,90.4083611215
3380,104.380976393
3382,96.254115521
3386,95.967739179
3389,111.293089724
3391,106.388870978
3393,93.5982148648
3394,108.746173481
3395,95.6448540288
3397,113.197061404
3398,97.2722554264
3399,82.0645893194
3400,96.5558823948
3404,104.570606143
3407,109.899456137
3409,107.748608602
3419,96.0562527729
3421,93.0015505402
3425,98.5557811927
3427,79.8368623076
3428,118.220114456
3429,110.39089244
3431,91.7915998771
3435,95.5442679187
3436,112.670833582
3439,96.2782096594
3441,91.1147853307
3442,118.220114456
3443,96.7409324432
3444,106.074855503
3445,94.843760942
3446,110.769292881
3449,92.6015947612
3453,94.2902378072
3457,93.0446125779
3460,105.562327599
3461,96.807100028
3462,94.4368891098
3464,105.557529545
3465,79.142696495
3466,95.351371642
3467,105.829219419
3468,97.401101236
3469,106.779524995
3470,106.362809212
3472,112.093827014
3473,92.3562327779
3475,90.7513436844
3476,112.560143162
3478,106.038681727
3479,95.9736788791
3483,95.3282734761
3484,104.027434525
3485,94.8849937827
3487,92.1869745766
3488,111.290316081
3496,111.590970622
3497,96.0864163077
3499,96.480370596
3500,79.3151991613
3501,95.9878798248
3504,97.9754573303
3508,107.761917249
3511,90.222887826
3512,115.82104051
3515,93.7137161282
3517,95.0415940525
3518,108.051424823
3526,112.11962749
3528,120.850189101
3529,91.5214930954
3530,111.564875715
3531,95.3089277271
3532,114.165154107
3533,95.3520089823
3534,96.0464346681
3535,78.3751203283
3536,92.5247798457
3537,109.872024729
3538,95.3282188418
3539,110.20672079
3540,108.044502146
3545,110.053692807
3546,92.2913966061
3550,106.877555216
3551,95.9347220578
3553,97.8252309517
3554,105.562327599
3557,95.7205233196
3558,111.611514691
3559,92.6015947612
3561,95.838164033
3562,113.197061404
3563,95.144569488
3564,105.466527369
3565,94.843760942
3567,92.2252347017
3571,105.466527369
3572,97.6172229637
3574,96.0279002752
3576,96.4292752175
3577,111.068524493
3578,96.6154662278
3579,96.3633308473
3583,96.1161914442
3585,94.927339201
3586,106.534111892
3587,110.133022387
3593,93.3031803287
3594,113.811073009
3595,97.9174514363
3599,97.23213438
3600,105.553158846
3601,112.093827014
3602,92.6015947612
3604,95.5763382693
3609,118.562319058
3610,111.827462979
3612,110.907124582
3614,116.21461655
3615,97.3107620569
3617,99.2671667091
3618,109.63421089
3619,110.827239684
3620,111.184434036
3621,96.5743294457
3625,97.0818833304
3626,105.536069793
3630,105.39276143
3631,93.9554521671
3632,105.746938897
3633,98.1403182557
3634,111.446100525
3637,96.5047961361
3639,92.2729339043
3640,115.107597128
3641,91.9372145859
3644,113.247990843
3645,96.8436791454
3646,94.1634165486
3647,91.1550578092
3648,113.292861633
3653,112.014150282
3654,93.4293098018
3655,113.865081763
3659,104.824103502
3660,99.0509104141
3662,112.023953796
3666,91.6670716231
3668,97.0996550501
3671,90.8995193606
3673,93.4247723509
3674,113.728195584
3675,95.0689524727
3681,89.7061422321
3682,111.834419203
3686,111.553076538
3687,89.9695942974
3692,80.2134624039
3695,113.084100442
3696,95.4267533515
3699,114.183296223
3705,114.778725801
3707,79.073123311
3708,96.0835237749
3709,112.691268982
3710,95.9010508364
3712,94.1061062619
3715,111.60875985
3716,96.0207579223
3720,111.182291337
3722,79.073123311
3726,96.3897997329
3728,92.0889692673
3729,114.340238474
3731,105.725469177
3735,114.340790021
3736,93.7493319952
3739,104.730554361
3741,109.3969245
3743,104.555655525
3744,95.6154825352
3745,113.701016457
3746,96.0290964856
3751,93.9597178198
3753,94.8779586758
3760,111.634763978
3761,96.2203642955
3762,111.115593483
3763,94.2806033404
3765,94.0011336396
3768,111.780112872
3769,96.3000921935
3770,109.3342415
3773,112.13895928
3774,97.0685831403
3776,97.2760062308
3778,93.7812803409
3779,110.933384397
3780,94.5061987498
3781,111.553685435
3782,92.8755970712
3783,111.985207205
3784,97.7297800737
3786,96.1822633687
3789,109.286179438
3790,98.6058716411
3793,112.944930214
3795,111.368251301
3797,97.451066286
3798,118.012578092
3800,112.463297218
3804,97.0026387701
3810,98.1804025931
3815,111.254060363
3816,97.0026387701
3818,104.16608741
3824,111.88629065
3828,106.702953825
3830,109.98213918
3831,98.8112635075
3832,78.3923624316
3834,111.242300118
3835,91.8371127268
3836,112.691819915
3838,96.0652286911
3839,117.061006342
3840,112.792097964
3845,93.1584811708
3846,111.072733203
3847,94.8340576884
3849,78.0979096565
3853,112.061250927
3855,107.554380885
3856,96.0454894161
3864,82.2798769065
3865,96.9985190846
3866,111.092408082
3867,93.1074285856
3868,112.463297218
3869,97.1751136392
3871,90.926889203
3875,106.95036752
3876,93.1167406932
3878,96.2918835523
3879,110.878511814
3881,112.463297218
3883,109.846544579
3884,92.1983867163
3886,110.120874706
3890,95.2804805739
3893,107.614901933
3897,106.525011563
3901,94.5100326397
3902,112.017929723
3913,111.118616055
3914,92.0562547497
3916,93.1602630785
3917,110.24116862
3924,107.61955068
3925,97.4179989993
3928,97.6166653788
3929,109.343070145
3932,96.2751656886
3933,104.802978139
3934,78.403187491
3935,91.8422453016
3936,94.6782163539
3937,110.553892293
3938,90.2765989447
3939,112.172979005
3943,89.0405350622
3944,111.367449739
3945,110.57550447
3946,93.8530369142
3947,113.338750486
3948,92.8427290871
3949,111.463249969
3950,94.751371586
3951,110.99639723
3952,93.7105118353
3953,111.07299742
3961,114.952333916
3962,93.8277068002
3966,95.089252098
3967,104.514759302
3968,97.3619787405
3969,112.985985818
3970,95.589132396
3971,108.087848573
3973,92.032405742
3974,111.562166524
3975,111.696337596
3977,95.7336670362
3979,112.195162846
3985,96.6028167883
3986,104.64886468
3988,112.268779234
3991,96.5766768891
3992,105.119495353
3993,97.2510683016
3994,92.8718784964
3995,112.232647343
4005,111.547216137
4007,95.6338372472
4008,105.256513022
4009,95.6645710727
4010,108.0551781
4011,77.5116554824
4012,95.0144858733
4013,107.421717569
4015,111.958504798
4016,110.726109309
4018,112.040256537
4025,94.7771329092
4026,112.102288997
4028,113.190590729
4029,96.7444590148
4031,92.1941212249
4032,111.272004354
4033,91.9686818164
4034,103.232690095
4037,94.5983687177
4038,105.236459225
4039,94.0582034735
4041,96.8529068613
4042,110.67005736
4043,95.6852667657
4044,104.802978139
4045,92.885629934
4046,113.32269187
4047,99.9469309832
4048,106.873374507
4049,94.4606879371
4051,95.5015772311
4052,112.599456544
4058,104.835950324
4062,108.540462811
4064,111.17848182
4067,95.7327538025
4068,78.4157908741
4070,91.186088346
4072,118.264685981
4074,109.360189448
4075,91.5690855916
4076,110.920836409
4077,94.4385268212
4078,112.199617697
4080,104.802978139
4082,112.79433842
4085,94.1503558526
4086,113.243290736
4088,112.102288997
4089,95.5606606533
4092,78.4492914056
4094,94.1711706066
4095,111.753486793
4096,93.4626799396
4097,103.540951314
4102,92.2741985835
4105,109.083586283
4107,111.793532831
4111,96.257272213
4112,105.650068251
4113,95.7274722394
4114,114.803186904
4115,94.4874336128
4116,111.764554085
4117,94.7488299484
4118,96.7520729585
4119,110.207361309
4120,94.1829633116
4122,80.6504780517
4125,93.4136301109
4126,111.89499769
4129,110.948326946
4134,111.329104492
4137,90.1558067295
4141,104.582187968
4142,98.2483381116
4144,95.5463877807
4145,107.61955068
4146,97.2103131192
4150,94.0576183405
4151,79.0522707868
4154,95.7327538025
4156,95.512744827
4157,112.772279057
4159,110.726109309
4160,95.3815741854
4161,110.414543487
4168,95.9356136538
4171,104.668226714
4172,107.208805133
4173,96.6455424596
4175,93.5698941002
4176,104.802978139
4177,95.5463877807
4178,101.706264299
4179,95.6982072465
4181,109.29885024
4183,96.7444590148
4184,110.85399823
4185,91.2816291573
4186,110.758451337
4188,116.534437619
4190,110.618452219
4192,91.2795544994
4193,107.129033208
4194,111.400421924
4195,93.2280677937
4196,77.8735215213
4202,96.6486587852
4203,108.784861499
4208,97.2428819982
4209,113.504426936
4210,95.6543143663
4211,109.754767254
4212,117.493737182
4214,105.312304453
4215,95.1507242466
4216,111.611410865
4217,93.0397408006
4219,96.6591991951
4222,110.553892293
4224,79.1155777751
4231,104.71514301
4232,96.7444590148
4234,93.8968121404
4236,95.5463877807
4237,104.740150094
4240,93.0958305531
4242,105.662629406
4243,95.9102218926
4247,93.2157970004
4248,111.013907481
4249,91.2292858168
4254,105.142821783
4263,94.1834002834
4265,111.691692603
4267,110.036828246
4268,109.486634416
4271,111.270334471
4272,95.1754175343
4273,109.513610097
4274,93.3834520937
4276,95.801752762
4278,95.056724323
4280,96.5419612904
4281,111.018338108
4283,92.8752170765
4284,110.374964929
4285,97.111011783
4286,110.494826217
4287,91.5160811583
4288,112.927188042
4289,92.3810241051
4290,81.4242537765
4293,90.6957896955
4296,107.688674874
4297,93.5940745907
4299,94.2153582138
4303,117.235391463
4310,95.2688291282
4312,104.349150834
4318,104.895802368
4320,111.350417485
4322,93.7874979626
4323,113.253373736
4325,103.3986109
4326,111.261146977
4328,105.09996238
4330,104.806569687
4332,110.038054164
4333,93.9527004204
4335,93.9903665399
4336,109.534459695
4338,107.748211411
4341,95.6324801724
4342,106.449410992
4344,104.991602597
4347,97.6564849384
4348,104.862830182
4351,110.441043477
4352,95.8709591861
4353,112.068396639
4355,107.266294941
4356,94.3060081257
4359,106.547964545
4360,95.9398355941
4361,95.9424498486
4364,96.8625146862
4365,106.062838883
4368,95.3040357057
4372,95.8469081159
4374,89.1204140278
4376,95.4903851722
4377,104.550964296
4380,94.9321171797
4383,106.037677082
4384,95.2123765961
4385,107.875408194
4389,92.9300976675
4391,96.1947507883
4392,109.724713884
4393,93.18076303
4395,90.917184778
4396,112.626336402
4398,112.447942146
4399,101.889676259
4401,92.9203066209
4406,94.000279058
4408,105.54980499
4412,104.862830182
4415,92.90772969
4418,110.664785885
4419,89.1204140278
4420,78.5859773764
4422,111.523102012
4423,89.1204140278
4425,95.587298379
4428,111.019388979
4431,111.728501956
4434,95.9785704879
4436,96.6989154549
4437,108.558409501
4439,116.697817704
4440,93.6385918481
4441,111.366725448
4444,97.3197979031
4445,105.467956726
4446,95.7825440351
4447,113.229488973
4452,105.261463866
4456,111.585539079
4457,94.2730359406
4458,111.386683247
4460,94.3060081257
4461,116.532956779
4462,92.6978161181
4465,105.969677033
4466,107.276766237
4468,97.4978171434
4469,107.265426153
4472,108.94362957
4475,96.0628092089
4478,92.5183369259
4479,110.554758851
4480,92.7150946915
4483,76.4163702501
4484,94.6180246761
4485,103.931379643
4486,95.7447846691
4488,95.3525446093
4489,107.103531686
4490,95.6751432202
4491,104.71777777
4492,97.20839361
4493,112.743179934
4494,94.9075985472
4495,105.654749462
4498,79.8662880327
4499,97.7581716365
4500,105.621979995
4503,110.441866248
4505,106.035621403
4506,94.2359739308
4507,96.9875878658
4508,104.895802368
4510,111.891280605
4511,92.8075568734
4513,96.0321853581
4516,78.1871705515
4519,93.264664942
4521,95.7485570317
4531,94.7226285618
4532,78.5037319869
4533,96.7049838939
4534,110.942904381
4536,104.895802368
4537,94.2730359406
4539,99.0192441024
4542,105.055140988
4545,92.2690839764
4549,92.2466264852
4551,94.3631027161
4554,103.987965935
4556,113.74827914
4559,113.359496013
4561,111.114738253
4562,107.556009048
4566,113.339696966
4569,95.0508817629
4570,112.626336402
4573,95.4097652966
4574,106.440672003
4575,94.3564126323
4577,94.4688088619
4578,110.709544566
4580,109.43959096
4582,93.5804805061
4583,111.523102012
4585,95.2474668621
4587,104.895802368
4595,92.0223844355
4596,113.222847705
4601,93.9406932874
4602,111.183171841
4603,95.8798803009
4605,112.272589575
4606,92.6729941758
4607,111.324063102
4608,95.0585664786
4610,97.5116564969
4613,104.122270761
4617,89.5620502953
4618,110.511711455
4619,91.5011511427
4620,96.614072526
4622,94.9910444144
4625,94.3060081257
4626,104.895802368
4627,95.6608710647
4629,90.595695856
4631,92.670455721
4633,104.895802368
4634,116.404241414
4635,93.6541884514
4639,94.6411402812
4640,109.801193588
4642,103.103029042
4644,111.915313287
4646,104.895802368
4647,97.6406856696
4648,79.2899445442
4649,94.9849373927
4650,111.073127289
4655,92.2466264852
4660,95.6703833748
4661,116.409876126
4662,90.4633437305
4663,110.673398052
4665,95.8126134886
4666,109.340447275
4667,103.505747707
4668,96.2501983036
4670,92.2759356045
4671,111.969758433
4672,94.1859049849
4673,103.425057725
4675,103.616424506
4676,94.0082094927
4677,107.890008164
4680,96.6518933073
4682,95.2793684348
4683,114.575117256
4685,104.862830182
4686,94.851600127
4688,111.362598113
4690,110.421791088
4692,110.526540897
4693,91.8915150625
4697,91.98720603
4700,108.358012917
4702,107.365649289
4707,116.372452879
4708,94.0465876705
4710,80.4808185336
4716,95.5402018428
4717,96.3598086115
4718,93.782821448
4720,96.4711652934
4721,82.7602490259
4723,94.3406799128
4726,110.694848416
4727,92.3991714985
4729,93.1476725346
4731,93.664370018
4732,114.018693521
4735,93.2119022861
4736,104.942949171
4737,95.6204598458
4738,110.204693061
4739,110.638608244
4744,104.498514161
4747,94.7190828817
4749,111.420916319
4750,94.0465876705
4752,111.263681557
4755,97.093349633
4756,105.184743448
4757,111.754137959
4758,94.6337960973
4759,104.432932501
4763,96.2938642413
4764,103.440575283
4765,93.6169340771
4766,95.4032377391
4767,111.932119029
4769,110.758652457
4770,91.640189429
4771,79.6061641805
4772,104.636381912
4774,111.296653742
4776,111.412607016
4777,109.312904768
4778,95.7396725398
4780,95.4624267623
4784,94.9932181483
4786,95.269187895
4787,78.3779670622
4788,96.6554884985
4789,111.263681557
4791,106.941795649
4792,95.3612730538
4795,110.638930028
4796,91.3341680102
4803,90.330174535
4805,96.1042203675
4807,94.7328811021
4809,92.6636472611
4816,93.8736904465
4817,80.49682844
4818,92.9449175257
4820,93.1988508282
4821,104.97853724
4823,111.854972278
4824,94.5080845725
4825,110.036490471
4829,104.798043521
4830,96.5448906031
4831,112.528778136
4833,106.017200443
4836,93.0162285887
4837,111.362598113
4838,89.2703777867
4840,96.4997479877
4841,77.3492875348
4842,89.9950347842
4843,111.488839039
4844,90.8625517862
4849,111.524139785
4851,106.807462257
4852,94.9811795916
4858,90.0853130796
4860,96.5448906031
4863,111.738769428
4864,95.2473337404
4865,108.742676724
4867,111.101311967
4868,96.854298481
4869,109.27248413
4873,88.6631604621
4875,98.2171894338
4876,110.763036919
4877,88.6704079965
4878,110.635491919
4880,78.2131061367
4886,112.780927449
4888,103.924167619
4889,96.261965916
4890,114.60132742
4893,96.1163738022
4895,94.8134854492
4896,105.743203567
4899,95.3527130737
4901,92.2991250677
4902,108.01021013
4903,93.0599829108
4904,111.263681557
4910,91.2581858784
4912,90.6809986636
4915,97.3333409527
4916,107.529210299
4917,95.2999372196
4920,104.636381912
4927,102.942525142
4928,93.6154081434
4931,103.345243807
4934,91.633412837
4936,94.6284270325
4939,117.032706726
4942,113.968299613
4943,96.3800296777
4944,103.984057408
4945,95.5725834581
4947,109.668459454
4948,90.1377670173
4951,95.1503448414
4952,111.263681557
4953,91.8526039792
4956,93.0599829108
4957,111.894158078
4958,90.568448219
4960,94.669855444
4968,92.9191858934
4969,104.727906879
4971,104.191187282
4973,112.399888132
4975,112.450817571
4976,95.7681315165
4978,91.3147038426
4979,110.683913616
4982,95.0103924301
4983,109.234825968
4984,97.1701696064
4985,116.273536324
4986,91.8373246436
4987,114.848565734
4988,97.0603774479
4994,95.2242598232
4995,96.3470574926
5002,77.6527121823
5004,92.8087594949
5005,104.7215713
5006,95.4426195987
5007,105.358470752
5009,111.505526957
5011,112.399888132
5014,95.0282742058
5015,106.577986939
5018,92.1064645208
5019,110.595556024
5020,90.6482783409
5021,111.101635792
5022,96.1500915129
5023,94.559723448
5025,96.4789462329
5032,95.30633017
5034,91.9559222714
5036,91.5747413035
5038,95.5535796991
5039,115.374095972
5046,95.9845650022
5049,110.595556024
5051,93.7991299068
5052,90.2155287371
5053,111.296653742
5054,96.4459740478
5055,95.475384087
5057,94.0136154854
5059,90.3154307827
5062,99.53592219
5063,112.54946958
5065,114.153008567
5069,93.7661340124
5071,96.0663982431
5074,113.422051096
5075,90.6646740259
5076,112.86900976
5077,78.312022692
5079,105.751946869
5080,94.6823511531
5081,112.465832502
5083,104.74558529
5088,105.973053901
5089,96.1831684481
5093,109.550504929
5094,104.683980222
5095,96.3529379886
5099,108.210170274
5101,109.23693256
5103,104.179415055
5104,92.5244091619
5105,110.131141294
5107,91.6040051114
5108,113.590503659
5109,94.4587700953
5111,91.7758487936
5112,110.695343962
5113,95.4702427782
5114,108.516681752
5115,95.4334582764
5118,97.6861204241
5122,96.6016263209
5123,77.6061507394
5125,95.1774090098
5127,105.507698912
5128,95.9312689878
5129,112.522126003
5132,95.5982718718
5134,110.816520161
5135,95.3079144621
5137,112.269825988
5142,95.0880301389
5143,103.706285806
5144,94.6286078849
5148,91.6870019145
5149,94.2171342117
5150,107.671434771
5154,78.4682033115
5155,90.6399755221
5159,92.4759442432
5164,96.3343364551
5165,111.967006014
5166,91.6583366016
5167,112.681315255
5169,90.8806151807
5171,91.8486551098
5172,111.223323165
5176,94.2037096077
5184,109.802484244
5185,91.5675278597
5186,110.905272177
5188,107.611471044
5189,111.014489422
5190,91.4429108937
5191,111.967006014
5193,111.000211037
5196,94.7374764793
5199,73.9020014842
5200,104.776134336
5203,88.8779682157
5204,111.550972903
5205,91.0010267317
5207,94.9970703027
5208,106.781640189
5212,97.0491083513
5214,95.4539131022
5218,91.8728909167
5220,93.7062499846
5222,93.0212079838
5224,97.7000341107
5225,104.792034185
5227,112.006311987
5229,106.440036696
5232,92.479216047
5233,117.797954782
5234,101.461518398
5237,112.52256822
5239,117.259662179
5240,94.0862986328
5241,110.751208297
5244,91.9362282337
5248,109.546498278
5251,91.6798819438
5253,94.0518624204
5255,95.7260643482
5256,104.58359078
5257,96.2270423768
5259,97.2407896555
5260,111.242494781
5266,94.9877482164
5268,93.5527045723
5275,112.621484775
5276,111.897189714
5277,93.8794204394
5279,93.4017163297
5280,106.4834107
5281,95.0692774006
5283,98.0238319038
5284,78.3986301275
5285,96.5027097657
5286,104.270741962
5287,92.7100281417
5289,93.1389086767
5290,111.000211037
5292,107.54328315
5293,94.8050312411
5294,104.008029976
5297,92.283227637
5299,105.821689895
5302,91.1676709802
5305,75.0927997772
5306,94.1658355083
5308,94.064691855
5309,93.6941052108
5310,113.37316486
5312,110.243283364
5316,114.041442798
5317,98.3178792596
5319,78.2785402883
5320,96.634598506
5323,95.5761210037
5329,111.899440604
5331,110.988977303
5334,111.859600477
5336,110.306680264
5338,105.757974561
5341,95.9926153695
5345,96.1538248875
5348,92.9891451919
5349,109.722757165
5355,105.244635199
5356,95.2484994733
5360,106.693286874
5362,111.110173706
5364,110.880026281
5366,105.331991501
5367,95.8781932153
5368,96.5954121532
5370,94.9001352773
5371,78.547625218
5373,105.141255349
5375,112.52256822
5376,89.069568675
5378,110.975826511
5379,95.0087680285
5383,95.4642032832
5384,105.342556834
5389,111.212374018
5391,77.719930761
5393,108.149267264
5395,114.564174743
5397,108.309869867
5398,93.5501297705
5399,111.476822773
5401,116.807287354
5402,90.8807645285
5403,112.109712723
5404,95.3952810022
5407,77.9254056123
5408,96.5864208939
5413,112.028831845
5414,94.4601871517
5417,95.598064175
5418,107.54328315
5420,111.7009201
5421,91.7469729998
5424,96.6961120622
5425,111.550972903
5426,90.4154299949
5429,113.512857016
5431,94.5507228735
5437,104.516291063
5440,89.8313047705
5444,106.590098131
5446,105.963022803
5447,93.6201934767
5451,94.7899373711
5452,96.5829614358
5455,101.461518398
5456,95.5529425294
5458,91.5561087505
5459,111.714304093
5460,96.7431050413
5462,95.4911585124
5463,109.697029956
5464,90.6994532088
5465,110.719490662
5466,96.1890783311
5467,104.447120833
5468,93.6206149519
5469,110.56962987
5472,95.2478384097
5474,90.8808098767
5475,113.287148879
5476,96.5985099953
5479,106.535836925
5480,112.651340635
5482,109.38059019
5485,94.1315633979
5486,117.446704718
5488,77.4288583172
5495,106.440036696
5496,94.9757958434
5497,110.916477439
5499,112.347242161
5503,91.5692463108
5504,96.3938579992
5507,96.6974265506
5509,92.8392821179
5511,93.3370068939
5512,110.7351273
5516,112.358947995
5517,96.550945232
5518,104.636235571
5521,95.9131712033
5522,106.480537335
5527,95.7647969505
5528,95.2194081964
5529,110.788041152
5532,93.3342242005
5533,110.278565946
5535,106.647189109
5536,103.164614432
5540,96.7194329575
5547,94.4362445439
5548,110.630962076
5550,77.2091585516
5551,93.6272496359
5554,109.321950368
5555,94.4398500524
5559,110.457444247
5560,96.3464353417
5561,109.959270415
5562,88.8368877537
5563,110.868026651
5565,77.6161556593
5566,94.5295606827
5567,103.637020093
5568,93.1614846036
5572,95.2615696385
5574,95.7216998516
5576,93.5712423807
5579,111.403446729
5580,77.692963887
5581,94.6026056472
5583,93.7263528481
5584,112.403692653
5586,112.322403071
5587,94.5838282335
5589,103.763668537
5591,104.837752985
5592,92.4285232517
5593,110.917680579
5594,94.7372112453
5595,78.3641149374
5596,111.25882993
5597,110.420674312
5598,116.192819488
5599,95.4688152761
5602,110.915502248
5603,94.7372112453
5605,93.9538973565
5607,93.9636342425
5608,110.400829857
5609,91.1578202375
5610,94.2798972487
5612,95.2118106024
5613,110.755068967
5614,93.3279333928
5616,94.818588912
5621,95.5529080604
5623,96.3006282787
5628,114.840597782
5629,95.2594258822
5631,95.7755810277
5633,97.932048458
5638,104.698268032
5639,95.1766071142
5640,108.130439943
5645,95.07591348
5646,78.0748469917
5649,91.5838016004
5653,111.272127934
5655,110.917202789
5656,95.6194816182
5658,95.6271899265
5662,117.253228633
5663,93.2791684549
5667,94.4099478757
5670,95.4688152761
5671,103.631779797
5672,96.0928249603
5673,106.632136271
5674,95.5942163979
5675,106.594727168
5676,95.3718236017
5679,111.28868579
5683,110.037685457
5687,94.7701834303
5688,78.2417550414
5690,91.4173578665
5691,109.967930228
5692,92.1279611366
5693,114.376318023
5694,94.9026577762
5697,111.13977329
5698,92.6327500618
5699,111.35463016
5704,94.3254027668
5707,111.28868579
5709,105.103034084
5710,95.4799810265
5714,94.721238547
5718,94.7065436627
5721,94.4555981547
5723,93.8571299256
5724,114.049240385
5725,93.9428194885
5726,110.708120335
5729,96.3720617253
5730,105.263821974
5731,94.2264862115
5733,77.5892584423
5736,94.7920531233
5741,104.347713722
5745,110.587588072
5747,94.477942458
5748,105.714317549
5750,112.161121121
5751,94.4367402281
5752,95.4438995974
5754,93.5942774508
5755,93.8122269082
5757,93.7220007621
5758,118.481369014
5760,106.818058042
5762,105.499844499
5766,109.024622934
5768,96.2762614956
5769,117.496516679
5770,94.3264482244
5771,109.422220876
5772,92.7852590562
5773,114.168899241
5774,94.2183003294
5776,92.9717762753
5777,111.35463016
5778,91.1243128014
5780,115.27032779
5782,94.4838875907
5783,77.2073791455
5784,96.441122421
5786,97.4957499469
5788,96.4507141375
5789,111.705208002
5790,95.6007040164
5791,106.180616241
5793,103.455313298
5794,92.9930497652
5796,116.334629067
5797,95.465319052
5801,93.0960085291
5803,94.7701834303
5804,110.45740974
5805,95.2777549726
5806,78.0439219309
5808,110.535161846
5813,94.2296025371
5815,96.4595274735
5816,105.29258928
5822,95.688814982
5823,112.45786455
5825,102.968865174
5827,109.545489336
5829,103.532863241
5830,95.1177914036
5831,110.322859358
5832,92.390122315
5833,110.535161846
5837,114.873569967
5838,95.2030277041
5839,96.2231324964
5842,108.130439943
5844,108.746956692
5845,106.391550225
5846,113.21104503
5848,77.4103802781
5850,110.759901507
5851,94.9005762671
5853,96.2762614956
5854,104.783157458
5858,108.130439943
5860,109.142394169
5864,104.989128991
5866,96.1411304246
5867,111.28868579
5868,90.5482606038
5869,109.8080425
5870,94.5824825212
5871,112.898004498
5874,111.707585559
5876,110.896459133
5877,92.4786038508
5878,93.0025352497
5879,110.491787842
5880,89.0197089133
5884,92.3487745716
5886,111.291552448
5890,98.6020194301
5896,96.962965407
5897,105.380688269
5898,96.2762614956
5901,107.121959804
5903,111.19288556
5906,94.2798972487
5908,112.39192018
5909,92.7488538588
5910,110.755068967
5911,94.3614912775
5912,110.620605826
5914,111.707585559
5919,112.29611995
5924,95.030726125
5926,94.3611098115
5929,103.573571973
5930,93.0952004709
5932,96.0004521854
5933,114.132251077
5934,91.748197957
5935,110.154311858
5936,91.5524761998
5937,111.304045257
5938,92.889081703
5939,109.46196275
5942,108.803736146
5943,94.7849379747
5944,105.502585721
5946,111.255713605
5951,92.3776783382
5953,105.347372321
5954,94.3144588132
5957,104.754064032
5961,96.2371074491
5962,107.266065296
5964,80.2384165023
5965,95.1609026453
5968,111.75946965
5969,90.9543530074
5974,94.2988091546
5975,110.963331207
5978,77.2974034438
5981,104.688119662
5982,97.0129992586
5983,111.011585907
5989,109.270650056
5991,94.3782779813
5992,105.984585528
5995,98.0656354263
5996,104.807481548
5997,109.620972611
5998,92.918404726
